kegg1,kegg2,smiles1,smiles2,mass1,mass2,formula1,formula2
C03410,C05402,C1[C@@H]([C@H]([C@@H](OC1(C(=O)O)O)[C@@H]([C@@H](CO)O)O)NC(=O)CO)O,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,325.1009,342.1162,C11H19NO10,C12H22O11
C07630,C00185,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,310.0736,342.1162,C12H14N4O4S,C12H22O11
C00712,C01728,CCCCCCCC/C=C\CCCCCCCC(=O)O,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O)O)O)O)O)O)O)O,282.2559,342.1162,C18H34O2,C12H22O11
C01607,C00252,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,312.3028,342.1162,C20H40O2,C12H22O11
C05488,C00208,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,346.2144,342.1162,C21H30O4,C12H22O11
C11695,C00252,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,347.2824,342.1162,C22H37NO2,C12H22O11
C08316,C00208,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,338.3185,342.1162,C22H42O2,C12H22O11
C01921,C00252,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,465.309,342.1162,C26H43NO6,C12H22O11
C02477,C01728,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O)O)O)O)O)O)O)O,430.3811,342.1162,C29H50O2,C12H22O11
C02294,C00185,CN=C(N)N,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,73.064,342.1162,C2H7N3,C12H22O11
C01832,C00185,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,949.2823,342.1162,C33H58N7O17P3S,C12H22O11
C02588,C00185,CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,524.4593,342.1162,C36H60O2,C12H22O11
C00383,C01235,C(C(=O)O)C(=O)O,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O,104.011,342.1162,C3H4O4,C12H22O11
C00152,C00208,C([C@@H](C(=O)O)N)C(=O)N,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,132.0535,342.1162,C4H8N2O3,C12H22O11
C02356,C01728,CC[C@@H](C(=O)O)N,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O)O)O)O)O)O)O)O,103.0633,342.1162,C4H9NO2,C12H22O11
C02356,C00252,CC[C@@H](C(=O)O)N,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,103.0633,342.1162,C4H9NO2,C12H22O11
C00073,C01235,CSCC[C@@H](C(=O)O)N,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O,149.051,342.1162,C5H11NO2S,C12H22O11
C00576,C01728,C[N+](C)(C)CC=O,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O)O)O)O)O)O)O)O,102.0919,342.1162,C5H12NO,C12H22O11
C00474,C01235,C([C@H](C([C@H](CO)O)O)O)O,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O,152.0685,342.1162,C5H12O5,C12H22O11
C07500,C01083,C=CC(CCC(=O)O)N,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,129.079,342.1162,C6H11NO2,C12H22O11
C00392,C00243,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,182.079,342.1162,C6H14O6,C12H22O11
C00253,C01235,C1=CC(=CN=C1)C(=O)O,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O,123.032,342.1162,C6H5NO2,C12H22O11
C02504,C01235,CC(C)[C@@](CC(=O)O)(C(=O)O)O,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O,176.0685,342.1162,C7H12O5,C12H22O11
C00483,C01235,C1=CC(=CC=C1CCN)O,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O,137.0841,342.1162,C8H11NO,C12H22O11
C02735,C05402,C1=CC=C(C=C1)C(CN)O,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,137.0841,342.1162,C8H11NO,C12H22O11
C00561,C00208,C1=CC=C(C=C1)[C@H](C#N)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,133.0528,342.1162,C8H7NO,C12H22O11
C11457,C00208,C1=CC(=CC(=C1)O)CCC(=O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,166.063,342.1162,C9H10O3,C12H22O11
C10447,C00208,C1=CC(=C(C=C1CCC(=O)O)O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,182.0579,342.1162,C9H10O4,C12H22O11
C00835,C00089,C[C@@H](C(=O)C1=NC2=C(NC1)NC(=NC2=O)N)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,237.0862,342.1162,C9H11N5O3,C12H22O11
C00299,C01083,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,244.0695,342.1162,C9H12N2O6,C12H22O11
C02343,C00252,C[C@H]([C@H](C1=CC=CC=C1)O)N,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,151.0997,342.1162,C9H13NO,C12H22O11
C00239,C00252,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,307.0569,342.1162,C9H14N3O7P,C12H22O11
C00075,C00208,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,483.9685,342.1162,C9H15N2O15P3,C12H22O11
C04677,C01083,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,338.0628,342.1162,C9H15N4O8P,C12H22O11
C00272,C01083,C[C@@H]([C@@H]([C@H]1CNC2=C(N1)C(=O)N=C(N2)N)O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,241.1175,342.1162,C9H15N5O3,C12H22O11
C00166,C00243,C1=CC=C(C=C1)CC(=O)C(=O)O,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,164.0473,342.1162,C9H8O3,C12H22O11
C03793,C02678,C[N+](C)(C)CCCC[C@@H](C(=O)[O-])N,C(CCCCCC(=O)O)CCCCC(=O)O,188.1525,230.1518,C9H20N2O2,C12H22O4
C00954,C11332,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,175.0633,244.1787,C10H9NO2,C12H24N2O3
C02983,C11332,CN[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,218.1055,244.1787,C12H14N2O2,C12H24N2O3
C00627,C11332,CC1=NC=C(C(=C1O)CO)COP(=O)(O)O,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,249.0402,244.1787,C8H12NO6P,C12H24N2O3
C05824,C02679,C([C@@H](C(=O)O)N)SS(=O)(=O)O,CCCCCCCCCCCC(=O)O,200.9766,200.1776,C3H7NO5S2,C12H24O2
C03079,C02679,C([C@@H](C(=O)O)N)C(C(=O)O)O,CCCCCCCCCCCC(=O)O,163.0481,200.1776,C5H9NO5,C12H24O2
C02953,C02679,C[C@@H]([C@@H](C1=NC2=C(NC1)NC(=NC2=O)N)O)O,CCCCCCCCCCCC(=O)O,239.1018,200.1776,C9H13N5O3,C12H24O2
C08261,C02679,C(CCCC(=O)O)CCCC(=O)O,CCCCCCCCCCCC(=O)O,188.1049,200.1776,C9H16O4,C12H24O2
C00482,C02567,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O,CC(=O)NCCCNCCCCNCCCN,224.0685,244.2263,C11H12O5,C12H28N4O
C12270,C02567,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,CC(=O)NCCCNCCCCNCCCN,304.0907,244.2263,C11H16N2O8,C12H28N4O
C01104,C02567,C[N+](C)(C)[O-],CC(=O)NCCCNCCCCNCCCN,75.0684,244.2263,C3H9NO,C12H28N4O
C00265,C02567,C([C@@H]([C@H](CS)O)O)S,CC(=O)NCCCNCCCCNCCCN,154.0122,244.2263,C4H10O2S2,C12H28N4O
C00198,C02567,C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O,CC(=O)NCCCNCCCCNCCCN,178.0477,244.2263,C6H10O6,C12H28N4O
C16360,C02567,CN1C2=C(NC1=O)N(C(=O)NC2=O)C,CC(=O)NCCCNCCCCNCCCN,196.0596,244.2263,C7H8N4O3,C12H28N4O
C02918,C02567,C[N+]1=CC=CC(=C1)C(=O)N,CC(=O)NCCCNCCCCNCCCN,137.0715,244.2263,C7H9N2O,C12H28N4O
C03793,C02567,C[N+](C)(C)CCCC[C@@H](C(=O)[O-])N,CC(=O)NCCCNCCCCNCCCN,188.1525,244.2263,C9H20N2O2,C12H28N4O
C06526,C06538,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3CC4CCN3C[C@@H]4C=C)O,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,324.1838,212.095,C20H24N2O2,C13H12N2O
C01094,C06538,C([C@@H]1[C@H]([C@@H](C(O1)(COP(=O)(O)O)O)O)O)O,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,260.0297,212.095,C6H13O9P,C13H12N2O
C00530,C06538,C1=CC(=CC=C1O)O,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,110.0368,212.095,C6H6O2,C13H12N2O
C00568,C06538,C1=CC(=CC=C1C(=O)O)N,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,137.0477,212.095,C7H7NO2,C13H12N2O
C02140,C01598,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,346.2144,232.1212,C21H30O4,C13H16N2O2
C06104,C01598,C(CCC(=O)O)CC(=O)O,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,146.0579,232.1212,C6H10O4,C13H16N2O2
C01108,C01598,C1=CC(=C(C(=C1)O)O)O,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,126.0317,232.1212,C6H6O3,C13H16N2O2
C05653,C01598,C1=CC=C(C(=C1)C(=O)O)NC=O,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,165.0426,232.1212,C8H7NO3,C13H16N2O2
C05282,C05643,C(CC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C(=O)O)N,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O,276.0958,248.1161,C10H16N2O7,C13H16N2O3
C00611,C05643,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O,383.1428,248.1161,C14H25NO11,C13H16N2O3
C05552,C05643,C1C2C([C@@H](S1)CCCCC(=O)NCCCC[C@@H](C(=O)O)N)NC(=O)N2,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O,372.1831,248.1161,C16H28N4O4S,C13H16N2O3
C16681,C05643,CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C=O)\C)/C,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O,284.214,248.1161,C20H28O,C13H16N2O3
C16195,C05643,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O,446.1213,248.1161,C22H22O10,C13H16N2O3
C02341,C05643,C(/C(=C\C(=O)O)/C(=O)O)C(=O)O,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O,174.0164,248.1161,C6H6O6,C13H16N2O3
C00460,C05643,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O,467.9736,248.1161,C9H15N2O14P3,C13H16N2O3
C00130,C04148,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O,348.0471,264.111,C10H13N4O8P,C13H16N2O4
C00010,C04148,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O,C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O,767.1152,264.111,C21H36N7O16P3S,C13H16N2O4
C00246,C04148,CCCC(=O)O,C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O,88.0524,264.111,C4H8O2,C13H16N2O4
C00979,C04148,CC(=O)OC[C@@H](C(=O)O)N,C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O,147.0532,264.111,C5H9NO4,C13H16N2O4
C00156,C04148,C1=CC(=CC=C1C(=O)O)O,C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O,138.0317,264.111,C7H6O3,C13H16N2O4
C00294,C06860,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,268.0808,239.1077,C10H12N4O5,C13H18ClNO
C00552,C06860,[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,150.0164,239.1077,C4H6O6,C13H18ClNO
C00148,C06860,C1C[C@H](NC1)C(=O)O,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,115.0633,239.1077,C5H9NO2,C13H18ClNO
C00160,C08309,C(C(=O)O)O,CN(C)CCC1=CNC2=C1C=C(C=C2)OC,76.016,218.1419,C2H4O3,C13H18N2O
C02512,C08309,C(C#N)[C@@H](C(=O)O)N,CN(C)CCC1=CNC2=C1C=C(C=C2)OC,114.0429,218.1419,C4H6N2O2,C13H18N2O
C00526,C08309,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O,CN(C)CCC1=CNC2=C1C=C(C=C2)OC,228.0746,218.1419,C9H12N2O5,C13H18N2O
C07665,C01588,CCC1=NC=CC(=C1)C(=S)N,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,166.0565,206.1307,C8H10N2S,C13H18O2
C12989,C01588,CC(=O)N[C@@H](CCCCN)C(=O)O,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,188.1161,206.1307,C8H16N2O3,C13H18O2
C00105,C01588,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,324.0359,206.1307,C9H13N2O9P,C13H18O2
C00086,C01588,C(=O)(N)N,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,60.0324,206.1307,CH4N2O,C13H18O2
C05512,C07375,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC3=O)CO)O,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,252.0859,236.1525,C10H12N4O4,C13H20N2O2
C01531,C07375,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,356.0882,236.1525,C20H17FO3S,C13H20N2O2
C00584,C07375,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O)O,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,352.225,236.1525,C20H32O5,C13H20N2O2
C05127,C07375,CN1C=C(N=C1)CCN,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,125.0953,236.1525,C6H11N3,C13H20N2O2
C01507,C07375,C([C@@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,182.079,236.1525,C6H14O6,C13H20N2O2
C02183,C07375,C1=C(C=C(C=C1O)O)O,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,126.0317,236.1525,C6H6O3,C13H20N2O2
C11714,C03451,C1=CC=C2C(=C1)C=CC=C2O,C[C@H](C(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O,144.0575,379.1049,C10H8O,C13H21N3O8S
C05635,C03451,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,C[C@H](C(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O,191.0582,379.1049,C10H9NO3,C13H21N3O8S
C06563,C03451,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,C[C@H](C(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O,270.0528,379.1049,C15H10O5,C13H21N3O8S
C03557,C03451,C(CP(=O)(O)O)N,C[C@H](C(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O,125.0242,379.1049,C2H8NO3P,C13H21N3O8S
C01089,C03451,C[C@H](CC(=O)O)O,C[C@H](C(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O,104.0473,379.1049,C4H8O3,C13H21N3O8S
C00632,C03451,C1=CC(=C(C(=C1)O)N)C(=O)O,C[C@H](C(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O,153.0426,379.1049,C7H7NO3,C13H21N3O8S
C06423,C03451,CCCCCCCC(=O)O,C[C@H](C(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O,144.115,379.1049,C8H16O2,C13H21N3O8S
C06866,C17076,CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)O)OC,CCCCCCCCCCCCC(=O)O,305.1991,214.1933,C18H27NO3,C13H26O2
C00082,C17076,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,CCCCCCCCCCCCC(=O)O,181.0739,214.1933,C9H11NO3,C13H26O2
C00365,C17076,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)O)O,CCCCCCCCCCCCC(=O)O,308.041,214.1933,C9H13N2O8P,C13H26O2
C00091,C07117,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,867.1313,295.0167,C25H40N7O19P3S,C14H11Cl2NO2
C02714,C07117,CC(=O)NCCCCN,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,130.1106,295.0167,C6H14N2O,C14H11Cl2NO2
C00079,C07117,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,165.079,295.0167,C9H11NO2,C14H11Cl2NO2
C15587,C03582,C1=C2C(=NC=N1)N=CN2,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,120.0436,228.0786,C5H4N4,C14H12O3
C00559,C07205,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)CO)O,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,251.1018,226.1106,C10H13N5O3,C14H14N2O
C02043,C07205,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,205.0739,226.1106,C11H11NO3,C14H14N2O
C06426,C07205,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,278.2246,226.1106,C18H30O2,C14H14N2O
C00093,C07205,C([C@H](COP(=O)(O)O)O)O,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,172.0137,226.1106,C3H9O6P,C14H14N2O
C00054,C00844,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,427.0294,295.1056,C10H15N5O10P2,C14H17NO6
C00091,C00844,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O,C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,867.1313,295.1056,C25H40N7O19P3S,C14H17NO6
C00090,C00844,C1=CC=C(C(=C1)O)O,C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,110.0368,295.1056,C6H6O2,C14H17NO6
C00230,C00844,C1=CC(=C(C=C1C(=O)O)O)O,C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,154.0266,295.1056,C7H6O4,C14H17NO6
C00755,C00844,COC1=C(C=CC(=C1)C=O)O,C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,152.0473,295.1056,C8H8O3,C14H17NO6
C07537,C11045,CCOC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4C)[C@@H](O2)[C@H](C=C5)O)C=C1,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,313.1678,294.1216,C19H23NO3,C14H18N2O5
C06863,C11045,C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,327.2198,294.1216,C21H29NO2,C14H18N2O5
C16868,C11045,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,499.2968,294.1216,C26H45NO6S,C14H18N2O5
C01756,C11045,C1=NC2=C(N1)C(=S)N=CN2,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,152.0157,294.1216,C5H4N4S,C14H18N2O5
