kegg1,kegg2,smiles1,smiles2,mass1,mass2,formula1,formula2
C09614,C09762,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC(=C(C=C3)O)O,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O,272.0685,256.0736,C15H12O5,C15H12O4
C09751,C09762,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(O2)C=C(C=C3)O)O)O,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O,272.0685,256.0736,C15H12O5,C15H12O4
C09826,C09827,C1=CC=C(C=C1)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,272.0685,256.0736,C15H12O5,C15H12O4
C00083,C08650,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O,853.1156,256.0736,C24H38N7O19P3S,C15H12O4
C00083,C16404,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2O)O)O,853.1156,256.0736,C24H38N7O19P3S,C15H12O4
C00083,C16404,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2O)O)O,853.1156,256.0736,C24H38N7O19P3S,C15H12O4
C00083,C16404,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2O)O)O,853.1156,256.0736,C24H38N7O19P3S,C15H12O4
C00083,C08650,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O,853.1156,256.0736,C24H38N7O19P3S,C15H12O4
C00083,C08650,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O,853.1156,256.0736,C24H38N7O19P3S,C15H12O4
C00540,C16404,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=CC=C4)O,C1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2O)O)O,897.1571,256.0736,C30H42N7O17P3S,C15H12O4
C00223,C08650,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O,913.152,256.0736,C30H42N7O18P3S,C15H12O4
C10208,C15567,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,C1=CC(=CC=C1C2C(OC3=C(C2=O)C=CC(=C3)O)O)O,254.0579,272.0685,C15H10O4,C15H12O5
C12123,C15567,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C=C3)O)O,C1=CC(=CC=C1C2C(OC3=C(C2=O)C=CC(=C3)O)O)O,254.0579,272.0685,C15H10O4,C15H12O5
C02495,C03567,C1=CC(=C(C=C1O)O)C2=COC3=C(C2=O)C=CC(=C3)O,C1C(C(=O)C2=C(O1)C=C(C=C2)O)C3=C(C=C(C=C3)O)O,270.0528,272.0685,C15H10O5,C15H12O5
C09762,C15567,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O,C1=CC(=CC=C1C2C(OC3=C(C2=O)C=CC(=C3)O)O)O,256.0736,272.0685,C15H12O4,C15H12O5
C09762,C16232,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O,C1C(OC2=CC(=C(C=C2C1=O)O)O)C3=CC=C(C=C3)O,256.0736,272.0685,C15H12O4,C15H12O5
C00509,C06561,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O,272.0685,272.0685,C15H12O5,C15H12O5
C08578,C09614,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O)O,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC(=C(C=C3)O)O,272.0685,272.0685,C15H12O5,C15H12O5
C01378,C09614,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC(=C(C=C3)O)O,288.0634,272.0685,C15H12O6,C15H12O5
C01378,C09751,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(O2)C=C(C=C3)O)O)O,288.0634,272.0685,C15H12O6,C15H12O5
C00083,C06561,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O,853.1156,272.0685,C24H38N7O19P3S,C15H12O5
C00083,C06561,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O,853.1156,272.0685,C24H38N7O19P3S,C15H12O5
C00083,C06561,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O,853.1156,272.0685,C24H38N7O19P3S,C15H12O5
C00223,C06561,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O,913.152,272.0685,C30H42N7O18P3S,C15H12O5
C01477,C12631,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,C1=CC(=CC=C1C2C(OC3=CC(=CC(=C3C2=O)O)O)O)O,270.0528,288.0634,C15H10O5,C15H12O6
C06563,C12631,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,C1=CC(=CC=C1C2C(OC3=CC(=CC(=C3C2=O)O)O)O)O,270.0528,288.0634,C15H10O5,C15H12O6
C14314,C16233,C1=CC(=CC=C1C2=COC3=CC(=C(C=C3C2=O)O)O)O,C1=CC(=CC=C1C2C(OC3=CC(=C(C=C3C2=O)O)O)O)O,270.0528,288.0634,C15H10O5,C15H12O6
C01514,C05631,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,286.0477,288.0634,C15H10O6,C15H12O6
C08576,C15525,C1=CC(=C(C=C1/C=C\2/C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O)O,286.0477,288.0634,C15H10O6,C15H12O6
C08577,C15525,C1=C(C=C(C(=C1O)O)O)/C=C\2/C(=O)C3=C(C=C(C=C3O2)O)O,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O)O,302.0427,288.0634,C15H10O7,C15H12O6
C00509,C05631,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,272.0685,288.0634,C15H12O5,C15H12O6
C00509,C00974,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O,272.0685,288.0634,C15H12O5,C15H12O6
C00509,C12631,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C1=CC(=CC=C1C2C(OC3=CC(=CC(=C3C2=O)O)O)O)O,272.0685,288.0634,C15H12O5,C15H12O6
C16232,C16233,C1C(OC2=CC(=C(C=C2C1=O)O)O)C3=CC=C(C=C3)O,C1=CC(=CC=C1C2C(OC3=CC(=C(C=C3C2=O)O)O)O)O,272.0685,288.0634,C15H12O5,C15H12O6
C05631,C15525,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O)O,288.0634,288.0634,C15H12O6,C15H12O6
C01617,C05631,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,304.0583,288.0634,C15H12O7,C15H12O6
C00083,C15525,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O)O,853.1156,288.0634,C24H38N7O19P3S,C15H12O6
C00083,C15525,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O)O,853.1156,288.0634,C24H38N7O19P3S,C15H12O6
C00083,C15525,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O)O,853.1156,288.0634,C24H38N7O19P3S,C15H12O6
C00323,C15525,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O)O,929.1469,288.0634,C30H42N7O19P3S,C15H12O6
C00389,C01617,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,302.0427,304.0583,C15H10O7,C15H12O7
C00974,C01617,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,288.0634,304.0583,C15H12O6,C15H12O7
C05631,C05911,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C(=C3)O)O)O,288.0634,304.0583,C15H12O6,C15H12O7
C02906,C05911,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C(=C3)O)O)O,320.0532,304.0583,C15H12O8,C15H12O7
C05906,C12316,C1=CC(=C(C=C1[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O)O)O,C1=CC(=C(C=C1[C@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,306.074,304.0583,C15H14O7,C15H12O7
C01617,C03052,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C1=CC(=C(C=C1[C@@H]2C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O)O,304.0583,320.0532,C15H12O7,C15H12O8
C01617,C02906,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,304.0583,320.0532,C15H12O7,C15H12O8
C18347,C18348,COC1=C(C(=CC(=C1)C(=O)O)C2=CC(=CC(=C2O)OC)C(=O)O)O,COC1=C(C(=CC(=C1)C(=O)O)C2=CC(=CC(=C2O)O)C(=O)O)O,334.0689,320.0532,C16H14O8,C15H12O8
C13620,C13621,CC(C)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br,CC(C)(C1=CC(=C(C=C1)O)Br)C2=CC(=C(C(=C2)Br)O)Br,539.7571,461.8466,C15H12Br4O2,C15H13Br3O2
C02778,C03954,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,CC(=O)N(C1=CC2=C(C=C1)C3=CC=CC=C3C2)O,223.0997,239.0946,C15H13NO,C15H13NO2
C04207,C04208,C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)O)C(=O)O,COC1=CC(=C(C=C1)C(=O)O)NC(=O)C2=CC=CC=C2,257.0688,271.0845,C14H11NO4,C15H13NO4
C00019,C04208,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,COC1=CC(=C(C=C1)C(=O)O)NC(=O)C2=CC=CC=C2,398.1372,271.0845,C15H22N6O5S,C15H13NO4
C13621,C13622,CC(C)(C1=CC(=C(C=C1)O)Br)C2=CC(=C(C(=C2)Br)O)Br,CC(C)(C1=CC(=C(C=C1)O)Br)C2=CC(=C(C=C2)O)Br,461.8466,383.9361,C15H13Br3O2,C15H14Br2O2
C07492,C07493,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,252.0899,254.1055,C15H12N2O2,C15H14N2O2
C07493,C07495,C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,C1=CC=C2C(=C1)C(C(C3=CC=CC=C3N2C(=O)N)O)O,254.1055,270.1004,C15H14N2O2,C15H14N2O3
C00323,C02927,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O,C1=CC(=C(C=C1/C=C/C(=O)OC(C(CC(=O)O)C(=O)O)C(=O)O)O)O,929.1469,354.0587,C30H42N7O19P3S,C15H14O10
C00311,C02927,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,C1=CC(=C(C=C1/C=C/C(=O)OC(C(CC(=O)O)C(=O)O)C(=O)O)O)O,192.027,354.0587,C6H8O7,C15H14O10
C02099,C02345,C1[C@H](OC2=CC=CC=C2C1=O)C3=CC=CC=C3,C1[C@H](OC2=CC=CC=C2C1O)C3=CC=CC=C3,224.0837,226.0994,C15H12O2,C15H14O2
C13629,C13632,CC(CC1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)O,C/C(=C\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,244.1099,226.0994,C15H16O3,C15H14O2
C00633,C13632,C1=CC(=CC=C1C=O)O,C/C(=C\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,122.0368,226.0994,C7H6O2,C15H14O2
C10700,C13632,CC(=O)C1=CC=C(C=C1)O,C/C(=C\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,136.0524,226.0994,C8H8O2,C15H14O2
C03582,C20154,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,COC1=CC(=CC(=C1)O)/C=C/C2=CC=C(C=C2)O,228.0786,242.0943,C14H12O3,C15H14O3
C13626,C13628,CC(C)(C1=CC=C(C=C1)O)C2=CC(=C(C=C2)O)O,CC(C)(C1=CC=C(C=C1)O)C2=CC(=O)C(=O)C=C2,244.1099,242.0943,C15H16O3,C15H14O3
C00019,C20154,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,COC1=CC(=CC(=C1)O)/C=C/C2=CC=C(C=C2)O,398.1372,242.0943,C15H22N6O5S,C15H14O3
C10287,C20154,COC1=CC(=CC(=C1)/C=C/C2=CC=C(C=C2)O)OC,COC1=CC(=CC(=C1)O)/C=C/C2=CC=C(C=C2)O,256.1099,242.0943,C16H16O3,C15H14O3
C14098,C14115,CC1=CC2=CC=CC=C2C=C1,C1=CC=C2C=C(C=CC2=C1)CC(CC(=O)O)C(=O)O,142.0783,258.0892,C11H10,C15H14O4
C13631,C13633,CC(CO)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C(=O)O,244.1099,258.0892,C15H16O3,C15H14O4
C00122,C14115,C(=C/C(=O)O)\C(=O)O,C1=CC=C2C=C(C=CC2=C1)CC(CC(=O)O)C(=O)O,116.011,258.0892,C4H4O4,C15H14O4
C05904,C12128,C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O)O,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O,271.0606,274.0841,C15H11O5,C15H14O5
C00509,C12124,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C1[C@H](OC2=CC(=CC(=C2C1O)O)O)C3=CC=C(C=C3)O,272.0685,274.0841,C15H12O5,C15H14O5
C09751,C16415,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(O2)C=C(C=C3)O)O)O,C1=CC(=CC=C1[C@@H]2[C@H]([C@H](C3=C(O2)C=C(C=C3)O)O)O)O,272.0685,274.0841,C15H12O5,C15H14O5
C03648,C09320,C1=CC(=CC=C1[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O)O,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O,290.079,274.0841,C15H14O6,C15H14O5
C05905,C09727,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O)O)O,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,287.0556,290.079,C15H11O6,C15H14O6
C00974,C03648,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C1=CC(=CC=C1[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O)O,288.0634,290.079,C15H12O6,C15H14O6
C05631,C05907,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,C1[C@H](OC2=CC(=CC(=C2C1O)O)O)C3=CC(=C(C=C3)O)O,288.0634,290.079,C15H12O6,C15H14O6
C01378,C09736,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,C1=CC(=C(C=C1[C@@H]2[C@H]([C@H](C3=C(O2)C=C(C=C3)O)O)O)O)O,288.0634,290.079,C15H12O6,C15H14O6
C05906,C06562,C1=CC(=C(C=C1[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O)O)O,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,306.074,290.079,C15H14O7,C15H14O6
C05905,C05906,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O)O)O,C1=CC(=C(C=C1[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O)O)O,287.0556,306.074,C15H11O6,C15H14O7
C05908,C12136,C1=C(C=C(C(=C1O)O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,303.0505,306.074,C15H11O7,C15H14O7
C01617,C05906,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C1=CC(=C(C=C1[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O)O)O,304.0583,306.074,C15H12O7,C15H14O7
C05909,C12127,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,322.0689,306.074,C15H14O8,C15H14O7
C05908,C05909,C1=C(C=C(C(=C1O)O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O,303.0505,322.0689,C15H11O7,C15H14O8
C02906,C05909,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O,320.0532,322.0689,C15H12O8,C15H14O8
C13622,C13623,CC(C)(C1=CC(=C(C=C1)O)Br)C2=CC(=C(C=C2)O)Br,CC(C)(C1=CC=C(C=C1)O)C2=CC(=C(C=C2)O)Br,383.9361,306.0255,C15H14Br2O2,C15H15BrO2
C20519,C20520,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2,CC(C)/C=C\1/C(=O)N/C(=C\C2=CC=CC=C2)/C(=O)N1,260.1525,256.1212,C15H20N2O2,C15H16N2O2
C00852,C03062,C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,C1=CC(=C(C=C1/C=C/C(=O)O[C@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)C(=O)O)O)O,354.0951,372.0693,C16H18O9,C15H16O11
C00818,C03062,[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O,C1=CC(=C(C=C1/C=C/C(=O)O[C@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)C(=O)O)O)O,210.0376,372.0693,C6H10O8,C15H16O11
C13623,C13624,CC(C)(C1=CC=C(C=C1)O)C2=CC(=C(C=C2)O)Br,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,306.0255,228.115,C15H15BrO2,C15H16O2
C13624,C13626,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,CC(C)(C1=CC=C(C=C1)O)C2=CC(=C(C=C2)O)O,228.115,244.1099,C15H16O2,C15H16O3
C13624,C13629,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,CC(CC1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)O,228.115,244.1099,C15H16O2,C15H16O3
C13624,C13631,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,CC(CO)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,228.115,244.1099,C15H16O2,C15H16O3
C13631,C13634,CC(CO)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,C1=CC(=CC=C1CC(CO)(C2=CC=C(C=C2)O)O)O,244.1099,260.1049,C15H16O3,C15H16O4
C00156,C13634,C1=CC(=CC=C1C(=O)O)O,C1=CC(=CC=C1CC(CO)(C2=CC=C(C=C2)O)O)O,138.0317,260.1049,C7H6O3,C15H16O4
C20397,C20407,CC1(C[C@H]2C=C([C@H]3[C@]2(C1)[C@@]4(CO4)C(=O)OC3)C(=O)O)C,C[C@H]1[C@H]2C=C([C@H]3[C@]2(C=C1C)[C@@]4(CO4)C(=O)OC3)C(=O)O,278.1154,276.0998,C15H18O5,C15H16O5
C00029,C01421,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,C1=CC(=C(C2=C1C=CC(=O)O2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,566.055,340.0794,C15H24N2O17P2,C15H16O9
C01175,C02887,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O[C@@H](CC(=O)O)C(=O)O,386.1213,340.0794,C17H22O10,C15H16O9
C00149,C02887,C([C@@H](C(=O)O)O)C(=O)O,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O[C@@H](CC(=O)O)C(=O)O,134.0215,340.0794,C4H6O5,C15H16O9
C06180,C12454,C1CCNC(C1)C2=CN=CC=C2,C1CNC(CC1C2=CN=CC=C2)C3=CN=CC=C3,162.1157,239.1422,C10H14N2,C15H17N3
C10660,C16721,COC1=C2C=COC2=NC3=CC=CC=C31,CC(C)([C@H]1CC2=C(C3=CC=CC=C3N=C2O1)OC)O,199.0633,259.1208,C12H9NO2,C15H17NO3
C16700,C16701,C1=CC(=C(C=C1C=O)O)O,C1=CC(=CC=C1CCNCC2=CC(=C(C=C2)O)O)O,138.0317,259.1208,C7H6O3,C15H17NO3
C00483,C16701,C1=CC(=CC=C1CCN)O,C1=CC(=CC=C1CCNCC2=CC(=C(C=C2)O)O)O,137.0841,259.1208,C8H11NO,C15H17NO3
